User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
3084,70.34,98.6,566,7,active,1
1988,56.22,100.0,1628,7,highly active,6
1277,63.91,96.9,813,9,sedentary,10
2219,75.21,97.49,2277,7,sedentary,4
3963,60.89,98.49,1265,7,sedentary,9
2887,82.98,94.41,8712,7,sedentary,2
1483,59.81,100.0,7540,4,highly active,6
4395,89.84,99.44,4121,7,active,10
1730,92.84,100.0,2455,6,highly active,8
3239,64.66,99.21,4978,9,sedentary,1
2040,78.0,99.4,6006,4,sedentary,9
3571,59.36,98.21,16027,5,highly active,10
1917,78.26,96.33,15933,6,highly active,5
3448,48.48,99.58,3729,7,active,7
4977,90.93,95.19,3497,6,active,7
1885,65.33,95.64,5108,5,highly active,9
3752,79.54,97.09,4499,6,sedentary,4
1021,82.33,99.04,446,8,sedentary,10
1473,66.69,95.53,6052,8,active,9
4191,63.03,99.35,6152,5,sedentary,8
3257,73.2,98.88,4189,6,sedentary,8
3353,87.04,98.16,3741,5,highly active,1
4341,72.8,94.66,19572,5,active,8
1703,84.04,99.84,6428,7,active,9
1686,86.91,97.51,11860,5,highly active,1
1715,73.31,97.02,11629,9,active,1
4747,77.08,94.88,20050,7,active,10
2250,69.85,99.9,1305,7,sedentary,8
1947,92.07,100.0,1802,6,highly active,5
3428,78.83,99.11,1509,7,active,7
3507,63.95,99.51,2722,7,active,7
2030,74.37,100.0,3069,6,sedentary,2
1028,58.19,100.0,11669,3,active,1
1906,54.81,99.18,3133,5,highly active,7
4104,84.1,96.8,9094,5,highly active,8
4717,86.97,94.04,16391,7,highly active,8
3926,74.5,98.13,852,4,highly active,5
3126,75.21,98.35,2,9,highly active,1
4999,66.35,100.0,15366,9,active,4
3994,77.55,99.33,1905,8,highly active,7
1569,90.15,96.22,2449,3,highly active,4
3006,73.86,98.18,1441,8,active,1
4609,72.55,100.0,11047,5,active,7
4553,69.35,97.59,7046,8,highly active,3
2453,53.83,95.43,1282,7,sedentary,3
1737,67.76,96.29,6132,6,sedentary,6
1515,61.02,96.62,1541,7,sedentary,2
3000,70.8,95.72,6335,4,highly active,5
4170,58.23,99.1,7649,7,highly active,2
3444,86.78,99.37,2975,7,sedentary,4
4560,55.9,100.0,10090,6,active,9
1038,83.89,97.9,12707,4,active,1
4342,90.43,97.86,17367,9,active,5
1886,70.15,98.69,6886,6,active,2
3844,64.7,96.87,1739,6,active,4
3204,82.13,95.75,9661,8,active,4
2098,99.04,96.2,799,6,sedentary,5
3931,95.13,99.22,1400,5,highly active,6
2823,73.89,99.83,12519,10,active,2
4201,61.75,100.0,16920,5,active,8
2710,71.52,95.95,483,8,highly active,2
1973,49.65,95.86,2619,7,sedentary,3
4155,66.66,94.19,6944,7,active,3
4093,81.76,98.31,19538,6,active,9
4530,69.48,99.08,5920,6,active,9
2562,65.99,96.74,12042,9,active,10
4778,74.17,94.95,17925,8,sedentary,10
3896,70.96,100.0,5124,4,highly active,1
4453,86.33,98.73,9442,6,sedentary,7
3795,55.1,95.55,7602,7,sedentary,3
4511,82.9,97.28,7790,7,active,4
4675,74.31,100.0,5095,8,active,2
1988,81.51,99.9,6832,6,highly active,1
1020,54.16,97.34,5658,5,sedentary,2
3350,88.25,96.09,7108,5,highly active,2
1868,83.15,100.0,4925,3,sedentary,8
1083,100.1,95.14,1762,9,highly active,9
4845,62.51,99.0,8280,3,highly active,3
2682,66.23,98.96,3392,6,highly active,3
2976,48.24,100.0,957,4,sedentary,8
4524,62.65,99.12,13342,6,active,9
2410,96.51,99.25,1401,7,sedentary,8
2530,79.43,98.01,5446,3,sedentary,8
4328,75.21,98.61,8939,7,active,10
1569,77.0,100.0,7303,8,highly active,5
4963,74.08,98.03,1228,6,sedentary,2
4598,49.08,97.2,1128,3,active,7
4233,91.6,95.94,527,4,sedentary,8
2980,86.05,97.04,4978,6,highly active,9
4234,52.73,97.51,5198,6,active,5
2855,73.1,95.9,1329,7,sedentary,6
1792,91.33,100.0,8401,5,sedentary,9
1791,81.71,96.8,6130,4,active,9
4595,58.43,97.44,8007,5,sedentary,5
2809,76.8,96.85,4008,8,sedentary,10
2294,74.38,93.37,4443,8,sedentary,10
3539,74.42,100.0,15366,6,sedentary,5
3255,67.35,96.16,8959,6,highly active,6
4610,75.37,100.0,6210,6,sedentary,1
2607,62.24,96.02,21000,7,active,2
2083,57.18,98.45,7606,7,highly active,6
3477,56.3,99.9,3561,4,active,7
1984,59.26,95.65,340,4,highly active,8
2680,81.33,97.18,3468,6,highly active,4
4676,81.74,96.76,18114,8,highly active,8
4380,96.91,97.1,320,6,sedentary,9
1519,75.21,99.55,1428,7,sedentary,7
1590,85.52,100.0,11579,4,highly active,2
2050,75.71,97.29,3178,7,active,7
2709,79.49,98.54,1440,5,active,5
4633,87.13,95.38,11837,3,active,4
3035,83.73,100.0,5722,6,active,6
3246,76.63,99.0,5566,5,sedentary,10
3434,65.8,99.68,2435,6,sedentary,1
1348,79.14,97.04,7870,7,sedentary,9
1959,95.46,100.0,13855,7,highly active,3
2963,77.63,98.28,9710,4,sedentary,9
1692,69.07,99.93,6635,7,sedentary,10
2559,87.32,96.16,3021,7,active,1
4899,54.22,98.36,13508,6,active,1
1377,69.6,93.94,5845,5,active,4
3946,60.29,99.25,15425,6,highly active,9
3963,73.18,99.11,2053,9,highly active,2
4629,75.21,94.3,7435,7,highly active,8
1526,84.61,95.73,19154,8,active,7
4224,46.98,96.36,3280,5,active,7
3781,65.72,98.01,21150,6,sedentary,2
3502,90.87,100.0,4030,6,highly active,4
4965,76.14,100.0,2115,6,active,2
2259,76.86,98.02,8566,5,sedentary,4
2875,78.09,93.29,2481,7,highly active,3
2763,40.0,94.84,6306,6,sedentary,4
1520,80.42,98.04,10472,7,sedentary,9
2701,66.77,95.27,185,6,active,4
2016,87.69,96.0,648,7,sedentary,1
4003,78.04,93.06,19067,6,active,1
3773,64.08,100.0,14670,8,sedentary,7
2013,58.07,96.56,4046,9,highly active,3
3548,88.36,99.07,8820,7,active,3
3433,78.33,100.0,3966,6,highly active,6
2367,78.31,96.98,13131,7,sedentary,6
1583,81.31,98.5,578,4,active,10
1394,55.62,98.01,5495,6,highly active,10
2087,91.13,98.01,2837,4,active,9
4788,72.69,95.34,5183,5,active,1
3768,73.12,100.0,848,7,sedentary,5
4860,40.0,96.41,557,5,highly active,8
1273,83.63,97.46,4224,6,active,5
3013,60.02,98.84,4081,6,active,5
2343,75.21,99.35,2800,8,active,10
2389,69.85,99.4,606,5,sedentary,8
4566,75.21,97.97,12196,9,sedentary,10
1606,75.21,96.35,3069,5,sedentary,10
1165,71.61,97.22,1556,5,active,7
2567,67.79,96.75,2228,6,sedentary,9
3058,59.39,100.0,16252,8,highly active,8
2324,92.59,98.23,12197,7,active,4
1728,62.98,99.48,111,5,sedentary,4
3848,83.43,100.0,1116,6,active,8
3043,85.02,98.18,7868,6,sedentary,1
1101,88.86,98.01,2673,7,highly active,7
4496,66.82,98.06,17605,6,active,2
2415,72.02,97.81,10809,7,active,2
1778,72.48,97.37,14558,6,highly active,2
1213,75.21,97.09,1500,8,highly active,9
4762,71.36,99.05,1143,6,sedentary,10
2111,81.88,95.87,18811,6,active,10
2576,71.16,95.67,3625,8,active,2
3448,91.76,99.78,3762,7,active,5
3635,74.82,100.0,8077,5,highly active,5
4117,80.09,97.19,14567,7,highly active,1
4534,65.92,94.22,2830,7,sedentary,4
1591,90.59,100.0,1633,8,highly active,2
2333,62.74,99.74,548,5,sedentary,2
2109,75.21,98.92,1689,5,sedentary,2
3139,63.08,99.27,1051,4,active,10
4731,69.43,99.37,207,10,sedentary,7
3720,64.82,100.0,334,8,active,3
1713,85.47,95.82,4984,8,active,2
1935,67.54,96.25,8612,4,highly active,10
1241,67.1,99.54,1185,8,sedentary,6
3043,74.92,95.58,8387,7,sedentary,9
4936,96.86,99.66,5652,6,highly active,1
1001,63.82,97.11,4552,4,highly active,4
4262,64.1,99.04,8957,8,sedentary,7
3848,71.31,95.41,1909,9,active,4
2768,74.74,94.14,2611,7,highly active,2
2949,84.31,99.15,3399,5,highly active,3
3636,75.64,100.0,1410,9,highly active,1
3163,78.68,98.08,4559,7,highly active,3
4737,57.69,100.0,990,9,sedentary,4
1917,79.52,95.25,2681,6,sedentary,8
4174,79.92,96.23,841,10,sedentary,2
3241,85.07,98.98,256,6,sedentary,6
4237,70.07,99.08,3072,6,active,7
1089,85.6,99.17,1153,6,sedentary,9
3169,48.08,98.24,2245,5,active,9
1142,58.37,98.7,161,5,sedentary,9
4041,65.41,100.0,199,6,highly active,7
1105,91.09,96.24,7688,7,highly active,10
1886,75.21,99.2,7758,5,highly active,9
1427,61.36,99.7,16310,8,sedentary,4
2328,73.74,100.0,667,6,highly active,5
2895,67.1,100.0,3305,9,sedentary,9
1316,79.2,98.01,11185,7,active,2
1634,65.68,100.0,15449,7,highly active,6
2925,72.85,95.82,7994,6,highly active,7
3056,93.45,96.27,2149,8,sedentary,8
3821,65.19,100.0,321,5,highly active,5
4144,51.73,100.0,4816,7,highly active,2
4430,94.55,94.95,8740,5,sedentary,4
3270,82.46,98.05,2190,6,sedentary,8
1574,57.56,97.98,1294,7,sedentary,9
1552,79.6,100.0,548,8,sedentary,10
1715,76.41,98.61,394,9,active,10
2287,95.44,95.99,6581,8,highly active,6
4911,83.33,97.15,10085,7,highly active,4
2713,79.58,94.38,10614,5,active,8
2883,75.21,94.88,7423,9,active,5
4389,77.04,100.0,7405,7,active,1
2107,88.17,97.39,4498,7,highly active,7
2341,72.76,97.41,3773,5,active,7
1110,89.24,97.73,1034,7,active,4
1250,79.68,98.23,5365,6,active,3
3430,76.58,98.84,516,8,sedentary,2
3054,70.38,96.13,4420,8,sedentary,3
1458,70.52,100.0,9189,6,highly active,1
2107,79.79,96.69,4095,6,highly active,2
1207,90.2,94.58,4969,8,sedentary,5
1899,82.57,95.25,12925,7,highly active,10
4461,64.28,97.98,7281,5,highly active,10
4385,51.02,99.85,956,6,highly active,6
1021,86.1,99.6,5481,10,sedentary,10
1409,75.21,100.0,3174,6,active,3
1894,70.86,95.48,1622,7,highly active,2
1514,68.05,100.0,7308,7,sedentary,9
4198,87.31,99.0,3420,6,highly active,7
1808,62.09,97.36,10206,8,highly active,3
4771,97.44,96.51,6182,7,sedentary,7
1873,81.18,96.15,771,8,active,6
1013,74.6,99.07,3019,4,active,5
1970,63.39,98.14,2201,7,sedentary,10
4025,88.23,94.37,1137,7,highly active,4
4061,68.34,97.4,11274,4,highly active,2
4083,85.64,97.15,3330,6,active,10
3134,80.99,100.0,6650,7,sedentary,10
4595,94.37,98.7,14960,7,sedentary,2
3956,77.38,98.01,5482,6,active,10
2324,83.32,98.54,10947,6,sedentary,5
2266,77.19,96.73,4006,10,highly active,8
3169,69.16,95.09,5808,7,highly active,4
4218,88.15,98.7,16265,7,active,6
4638,69.5,97.85,4703,5,active,7
1749,63.39,97.63,2853,6,highly active,7
4427,67.97,98.14,9098,6,sedentary,4
1684,72.12,99.1,1003,6,highly active,6
2927,108.75,95.38,17151,6,highly active,5
4804,79.39,96.35,17301,6,active,7
4702,65.08,100.0,6063,6,active,8
3356,91.33,100.0,1173,5,sedentary,7
1694,77.83,100.0,4212,7,active,9
4313,94.42,99.59,3853,8,sedentary,7
1306,103.68,99.41,2480,7,active,4
4883,52.62,97.83,1347,8,active,8
4665,40.0,95.01,2143,8,active,1
2989,104.87,99.36,5676,5,sedentary,1
3961,64.69,97.84,8102,9,active,6
1661,67.13,99.16,1701,4,highly active,4
1548,60.49,100.0,1597,5,sedentary,8
4423,63.41,96.39,871,5,highly active,2
1311,87.84,97.25,19577,7,active,3
3920,69.61,98.74,3367,6,active,2
2082,50.73,98.01,18037,7,active,3
4714,75.49,97.71,15415,9,highly active,8
3971,62.23,98.46,315,6,sedentary,10
2737,71.26,99.61,2297,5,sedentary,3
1754,72.12,98.01,2522,7,sedentary,2
1034,87.68,99.06,2274,9,highly active,9
1444,67.42,97.59,3878,5,sedentary,5
3140,85.47,98.29,4842,8,highly active,4
2982,51.07,98.71,9937,6,highly active,10
2230,88.48,93.06,2181,5,sedentary,4
1352,94.48,96.65,2484,9,highly active,6
1902,71.55,100.0,6390,6,active,8
2355,62.72,93.95,1383,6,highly active,9
4888,58.84,98.79,4486,6,sedentary,7
3909,74.62,100.0,2023,8,sedentary,1
2748,93.24,100.0,1544,8,sedentary,8
1158,68.61,99.67,11116,5,active,9
2977,91.67,100.0,8596,7,active,7
1956,57.73,100.0,2012,7,active,10
3071,69.73,97.23,3755,8,active,7
1403,74.35,99.44,1173,6,highly active,5
3852,78.25,95.23,382,9,sedentary,9
1515,70.01,99.95,6160,8,highly active,3
3779,93.7,97.86,3163,5,active,8
4453,72.38,98.55,852,7,highly active,6
3579,67.19,99.99,7977,5,sedentary,10
1955,65.99,98.29,2217,7,highly active,2
3199,90.52,97.5,16655,7,highly active,7
4633,65.02,98.62,1499,4,sedentary,5
2712,53.08,94.94,1956,2,active,2
2340,55.32,97.79,13361,10,highly active,1
1607,85.0,97.11,5947,6,active,6
4688,54.52,95.24,803,7,highly active,1
3467,69.02,96.6,5581,5,highly active,7
2273,76.53,95.41,2578,6,highly active,1
4188,49.77,94.92,9348,10,active,5
3913,77.73,96.85,567,10,highly active,1
2535,70.13,99.01,17497,4,active,6
4811,46.39,95.01,4553,7,active,8
3625,77.93,97.91,9277,9,active,3
2441,77.77,97.78,1374,8,highly active,4
3979,82.56,99.68,14847,6,active,8
2797,78.87,100.0,1854,7,highly active,2
1294,85.95,98.01,1480,9,active,1
1754,60.81,96.72,5147,6,sedentary,6
1185,57.58,97.07,2632,6,active,5
1636,105.33,98.08,3998,6,sedentary,3
2291,62.95,98.1,12599,6,highly active,8
4714,67.17,98.2,5285,5,sedentary,1
4308,71.49,98.15,1608,5,active,5
1529,69.65,98.53,14841,5,active,1
4623,102.23,99.88,523,7,sedentary,4
3068,49.12,98.7,8037,6,sedentary,8
3958,107.78,95.81,12435,7,sedentary,8
4808,77.17,99.85,12488,7,sedentary,4
2884,89.42,100.0,7456,8,sedentary,1
1793,75.31,97.71,2023,5,sedentary,7
4591,87.23,98.62,5310,9,sedentary,7
3147,60.83,97.07,6951,4,sedentary,5
3799,54.68,96.45,15432,6,sedentary,8
1477,113.9,96.69,1218,6,sedentary,10
2622,75.21,96.83,4377,5,active,5
4369,59.19,100.0,2836,3,sedentary,9
1939,85.75,97.85,3907,8,sedentary,2
1525,92.37,96.37,1415,8,sedentary,7
3381,84.9,97.52,1716,7,active,10
1001,71.88,99.33,10283,5,active,2
1374,105.37,100.0,4556,6,sedentary,2
3340,85.31,99.08,5053,6,highly active,9
3884,61.08,97.95,15944,6,highly active,4
4052,69.2,100.0,1921,8,active,2
1552,58.95,97.56,2796,6,highly active,1
3365,73.39,97.44,2583,5,sedentary,1
2525,72.9,95.69,7536,7,highly active,2
2851,86.33,98.01,5786,7,sedentary,4
1380,86.11,95.68,4465,7,highly active,6
1013,80.42,97.84,4630,6,sedentary,5
1503,90.65,97.01,11848,8,active,10
3278,71.61,100.0,3696,7,highly active,7
3008,40.0,98.61,15490,8,active,7
4155,106.66,99.38,892,8,sedentary,6
1129,61.34,98.95,691,5,active,9
4814,85.43,95.84,7464,9,highly active,9
1837,69.89,97.59,3457,7,active,1
4216,95.97,98.84,4258,5,active,4
3938,60.57,94.52,8336,5,highly active,7
4928,64.34,94.47,1690,6,highly active,7
3040,67.53,98.37,314,8,active,5
1027,83.31,97.51,4045,8,highly active,1
2252,76.9,96.04,5940,4,sedentary,9
1260,88.98,99.0,1636,6,highly active,2
3046,89.23,97.01,4366,7,active,9
2472,97.72,100.0,4586,9,highly active,2
2447,80.16,96.55,1876,6,sedentary,3
1459,80.09,96.89,1252,6,highly active,1
4747,101.51,100.0,3018,7,sedentary,9
1300,75.21,99.7,277,8,active,8
3966,82.78,100.0,1274,9,sedentary,10
4374,54.08,96.52,9201,5,sedentary,9
3334,49.74,97.52,7331,6,sedentary,4
4466,84.19,98.06,2626,7,active,9
4081,84.81,97.54,5608,6,highly active,8
4778,64.16,98.33,12378,6,active,3
1629,80.31,98.31,12791,6,active,3
1269,61.3,97.62,7437,5,sedentary,10
2993,83.97,100.0,1245,5,highly active,2
2801,80.03,97.08,7776,6,sedentary,4
3891,70.59,95.13,2089,6,sedentary,1
1861,71.82,96.16,4371,7,highly active,8
4432,92.39,97.05,12222,3,active,8
2280,81.22,98.22,15565,6,highly active,2
3180,82.32,99.67,12765,7,active,7
4347,76.3,99.71,867,8,active,2
2799,84.77,100.0,16915,7,active,6
2706,89.38,96.01,8067,8,sedentary,2
4019,65.58,96.29,6751,4,sedentary,2
3560,83.89,95.82,1991,8,sedentary,5
3360,71.61,100.0,18440,7,highly active,10
1575,79.71,99.12,123,6,highly active,8
3933,87.53,99.77,600,7,highly active,8
2307,58.74,97.99,8292,7,highly active,1
4192,65.11,99.12,6826,7,highly active,2
4178,64.04,95.15,20262,8,active,6
3734,100.39,98.87,2990,5,sedentary,6
3020,92.68,93.66,7751,9,highly active,9
4275,75.21,100.0,1339,4,active,1
3212,88.03,99.33,4366,7,sedentary,7
3352,74.35,95.71,109,6,sedentary,3
4568,80.16,97.9,6276,5,active,9
2655,60.29,98.95,10727,5,sedentary,8
2579,55.19,98.26,1595,6,active,4
2847,85.99,97.88,2569,7,highly active,10
3203,75.49,97.77,990,8,active,6
2390,82.84,99.55,6694,5,sedentary,3
2742,98.91,99.63,5811,5,highly active,5
2925,71.42,99.4,12257,9,sedentary,2
1956,75.21,99.18,793,6,highly active,7
1475,62.95,100.0,5639,4,sedentary,3
4953,86.04,97.77,10913,5,highly active,7
3381,71.43,94.6,7531,9,highly active,4
4713,75.21,100.0,15910,6,sedentary,1
1968,76.35,98.9,4080,6,active,9
3558,87.4,99.06,3899,6,highly active,5
2316,57.61,96.26,185,6,highly active,4
2043,57.26,94.68,110,6,highly active,4
1281,73.8,98.57,8258,7,sedentary,7
3844,58.5,97.48,4464,8,active,2
4072,55.86,97.96,7556,5,active,9
3166,75.09,96.95,1905,6,active,6
1197,86.82,96.65,16322,9,highly active,2
3532,73.4,100.0,7599,6,active,4
4828,94.24,97.61,2278,5,highly active,2
2082,101.02,99.72,1705,3,active,8
3884,75.21,98.95,6875,5,sedentary,8
2184,69.51,100.0,19785,5,highly active,4
2008,98.44,98.36,6041,5,active,6
3738,97.78,99.84,12798,7,sedentary,8
2035,93.34,100.0,7859,9,active,5
1489,63.28,99.42,5872,7,highly active,2
1275,43.99,96.45,5996,8,active,5
3740,60.43,97.63,9409,6,highly active,5
3289,78.1,95.57,3532,5,active,3
2239,73.89,97.38,16404,7,highly active,1
2274,89.43,95.24,13940,5,active,5
4882,52.72,99.51,9045,8,highly active,6
1125,53.01,94.4,9522,5,sedentary,9
1216,86.43,95.87,3732,8,active,7
4377,53.46,98.64,12509,7,highly active,10
4868,70.94,99.61,18881,5,active,9
2208,75.37,93.98,11098,8,sedentary,8
2246,83.67,99.29,10813,5,highly active,10
3542,102.48,94.42,6568,7,active,8
4249,72.45,98.94,3117,8,sedentary,3
4499,54.6,98.01,2137,7,sedentary,2
2317,59.32,98.01,952,6,highly active,6
4923,75.21,100.0,4978,6,sedentary,2
3198,51.65,93.52,5055,6,highly active,3
3431,82.43,97.06,16840,4,active,3
2661,65.91,97.22,11621,8,sedentary,5
4884,50.76,94.58,1410,7,sedentary,5
1307,82.9,98.72,5774,9,highly active,2
2359,83.34,96.87,13138,8,active,6
2969,75.02,96.21,5428,6,active,5
3793,106.04,95.5,16968,5,active,10
1891,63.43,98.2,16693,9,sedentary,6
1374,88.0,98.97,2997,4,active,2
4079,79.91,97.64,14496,6,active,6
3033,89.57,99.82,6158,6,sedentary,7
2364,67.44,98.75,4575,6,highly active,8
1128,54.23,100.0,10419,5,active,8
2799,75.21,95.16,7877,5,active,10
3716,85.21,99.21,11658,6,sedentary,1
4423,75.26,97.45,21172,7,active,3
2381,78.23,95.32,14450,6,active,10
1516,100.88,96.02,540,6,sedentary,8
2518,74.64,99.49,13281,5,highly active,6
1085,67.01,99.89,10648,7,highly active,2
2198,81.6,99.54,18296,7,highly active,4
4873,49.26,98.2,9418,7,sedentary,3
4264,49.23,97.54,14718,6,highly active,7
3358,72.99,97.63,72,5,sedentary,3
3474,75.21,96.04,13978,5,highly active,1
2993,82.89,100.0,18576,6,sedentary,9
4485,73.85,98.09,16,5,highly active,3
3161,76.24,93.57,17148,5,active,6
4216,75.21,95.5,12371,6,highly active,3
2021,87.74,97.17,17894,5,active,10
4719,86.89,98.42,1363,8,highly active,10
1302,89.86,98.02,10518,7,active,5
3791,89.17,96.61,4679,8,active,6
4952,75.81,100.0,2086,8,sedentary,5
1587,64.53,99.5,9879,7,active,1
1986,72.49,97.93,4487,3,active,2
2863,76.75,94.87,16110,7,active,1
1344,64.89,97.39,8683,8,sedentary,3
1813,99.45,97.25,1049,7,active,9
2987,99.52,94.64,2021,7,highly active,7
3848,73.2,99.04,2151,6,highly active,5
4072,90.46,98.38,2952,5,active,5
4218,83.4,96.06,7686,7,active,8
2310,67.55,98.5,15732,6,highly active,9
2999,81.18,99.96,6305,7,highly active,3
2677,63.39,99.02,9755,6,active,4
4124,61.8,96.83,2666,9,active,3
2327,82.15,100.0,5174,7,highly active,8
4673,72.67,100.0,5108,4,highly active,10
4291,67.07,94.41,2848,7,sedentary,2
2009,88.84,95.67,1957,6,highly active,6
1703,74.62,97.01,2058,6,sedentary,4
4232,72.31,97.75,11501,6,sedentary,7
1028,90.82,96.16,518,7,active,9
2112,81.47,99.4,658,5,active,9
1687,62.5,98.95,8112,7,highly active,5
3828,102.52,95.1,4277,5,sedentary,4
3632,61.39,97.91,14871,6,active,3
4828,63.94,98.5,13875,6,sedentary,3
3636,75.21,97.62,9864,6,active,9
1044,97.46,97.86,11824,4,sedentary,9
1488,80.3,96.62,14309,2,sedentary,4
4018,55.64,99.66,10714,7,highly active,1
2347,76.45,98.01,5239,8,sedentary,8
4681,54.49,99.89,2153,7,highly active,2
4452,112.27,98.0,10838,6,sedentary,8
4173,79.31,97.01,2676,6,highly active,8
1493,87.02,97.88,1966,6,active,3
2667,69.45,98.01,1318,7,active,8
2637,102.09,97.31,6907,6,highly active,6
1018,67.46,97.24,1944,7,highly active,5
4525,62.12,96.0,3288,8,sedentary,5
2317,75.21,100.0,8643,5,active,1
4665,88.2,96.38,11053,6,sedentary,6
3444,106.93,95.57,2646,5,active,4
2000,99.21,98.87,12952,6,active,7
4350,92.93,94.23,418,6,active,4
2388,64.4,95.77,3775,4,sedentary,5
2354,61.83,98.88,2750,5,highly active,5
4712,72.74,97.62,18009,7,highly active,1
2367,46.3,96.23,994,5,highly active,6
1821,95.48,97.65,3100,6,active,2
1454,59.63,98.88,3112,7,active,3
2624,57.78,97.1,3866,8,active,9
3772,68.91,97.26,13203,6,sedentary,2
4136,84.66,98.83,6269,5,highly active,3
1710,82.52,98.16,13013,5,sedentary,1
1916,66.76,100.0,1557,7,sedentary,3
4986,64.24,94.59,5585,6,active,3
3875,62.97,99.1,1685,6,highly active,2
3652,58.77,98.96,2513,7,sedentary,3
2496,68.69,96.53,8106,6,highly active,4
2440,76.01,96.19,1427,6,highly active,7
1304,54.25,100.0,667,5,active,2
1735,65.37,98.01,5308,7,highly active,10
4568,77.37,100.0,7,6,active,1
3338,75.52,95.97,6572,6,active,8
2963,40.0,97.83,16213,5,active,9
3149,84.5,96.86,1477,10,highly active,9
3009,93.58,97.15,3378,2,active,2
4338,66.41,98.68,17369,5,active,4
3914,48.98,96.5,8519,6,active,4
4693,63.09,96.48,3369,6,sedentary,4
2526,93.0,99.21,9874,7,active,7
3889,58.6,100.0,7651,6,sedentary,8
1961,69.63,98.01,1184,9,sedentary,2
4848,77.41,97.05,8013,6,sedentary,1
2026,77.93,97.9,6574,8,highly active,5
3132,73.48,93.92,428,6,sedentary,3
3375,81.06,98.95,2037,9,sedentary,8
3863,102.8,97.97,3415,7,active,8
2473,104.44,97.8,1369,6,sedentary,2
3501,79.71,96.69,12343,6,sedentary,7
3676,77.45,97.05,1679,6,highly active,8
4292,66.5,95.92,2330,6,highly active,3
2177,77.01,99.85,8582,7,active,10
1664,53.37,100.0,5254,7,sedentary,1
1011,64.32,96.77,777,8,highly active,5
2156,86.8,95.97,18478,5,sedentary,9
1303,83.07,96.49,6612,7,sedentary,5
4364,73.09,96.05,2509,6,highly active,8
4022,81.28,97.06,4711,7,active,5
4371,97.59,98.01,4855,7,sedentary,5
2763,69.22,100.0,5217,7,sedentary,10
3830,53.47,94.82,4814,7,sedentary,7
1042,84.41,99.89,5775,5,sedentary,3
1943,83.04,97.99,3499,10,active,8
3390,86.4,93.74,1106,7,highly active,5
2349,57.04,95.48,7647,7,active,4
4885,52.5,99.01,11008,7,sedentary,9
3545,78.97,96.29,12873,8,active,2
1890,69.64,97.74,3630,5,sedentary,4
2004,74.85,95.45,452,7,active,1
1020,93.47,99.29,10778,6,active,10
1406,88.17,100.0,944,5,highly active,5
3666,58.65,96.05,12186,7,active,8
2014,61.7,99.56,7808,5,active,5
1335,55.77,96.95,9038,8,sedentary,10
4188,76.47,97.34,19634,7,active,10
2147,95.25,98.01,2541,5,sedentary,10
3446,83.93,98.01,3292,9,active,3
3840,55.53,99.83,3660,7,sedentary,10
2827,68.07,97.13,1394,7,highly active,1
1714,43.34,93.93,3359,5,highly active,1
